
=== meat_dish (103) ===
  soup-朱雀汤 | 朱雀汤 | ★ | 鸡蛋,香油,白糖
  soup-玉米排骨汤 | 玉米排骨汤 | ★★★ | 大葱,玉米,胡萝卜,生姜,排骨
  soup-生汆丸子汤 | 生汆丸子汤 | ★★★★ | 肉,葱,姜,花椒,鸡蛋清,土豆淀粉,熟豆油,粉丝,木耳,黄花,小香葱,香菜
  soup-番茄牛肉蛋花汤 | 番茄牛肉蛋花汤 | ★★★ | 牛肉,番茄,葱,姜,蒜,鸡蛋
  soup-皮蛋瘦肉粥 | 皮蛋瘦肉粥 | ★★★ | 大米,瘦肉,皮蛋,生姜,小葱,香菜,生菜
  soup-米粥 | 米粥 | ★★ | 米,油,水
  soup-紫菜蛋花汤 | 紫菜蛋花汤 | ★★ | 紫菜,蛋液,葱花,香油,虾皮
  soup-罗宋汤 | 罗宋汤 | ★★★★ | 洋葱,胡萝卜,欧芹,红肠,马铃薯,包菜,牛肉,番茄膏,番茄罐头
  soup-羊肉汤 | 羊肉汤 | ★★★ | 羊肉,大葱,香菜
  soup-腊八粥 | 腊八粥 | ★★★★ | 绿豆,红豆,花生,黄豆,豌豆,红腰豆,大米,糯米,薏米,黑米,小米,莲子,红枣,桂圆,栗子,核桃,葡萄干
  soup-菌菇炖乳鸽 | 菌菇炖乳鸽 | ★★★★ | 乳鸽,玉米,菌菇
  soup-西红柿鸡蛋汤 | 西红柿鸡蛋汤 | ★★ | 西红柿,葱,姜,蒜,鸡蛋
  soup-金针菇汤 | 金针菇汤 | ★★ | 金针菇
  soup-银耳莲子粥 | 银耳莲子粥 | ★★★★ | 银耳,莲子,红枣,枸杞,冰糖
  soup-陈皮排骨汤 | 陈皮排骨汤 | ★★★★ | 排骨,陈皮,麦冬,玉竹,石斛,西洋参
  soup-陈皮排骨汤 | 陈皮排骨汤 | ★★★ | 排骨,陈皮,麦冬,玉竹,石斛,西洋参
  soup-黄瓜皮蛋汤 | 黄瓜皮蛋汤 | ★★ | 黄瓜,葱,蒜,皮蛋

=== staple (58) ===
  staple-中式馅饼 | 中式馅饼 | ★★★★ | 肉沫,面粉,鸡蛋,蒜头,大葱,胡萝卜
  staple-凉粉 | 凉粉 | ★★★ | 豌豆淀粉,水,大蒜,小米辣,辣椒粉,花生碎,酱油,醋,鸡精,香菜
  staple-利提巧卡 | 利提巧卡 | ★★★★★ | 鹰嘴豆粉,洋葱,青辣椒,生姜,孜然籽,芝麻,红辣椒粉,印度黑盐,香菜叶,全麦面粉,酥油,茄子,番茄,土豆,大蒜
  staple-印度烤饼 | 印度烤饼 | ★★★ | 中筋面粉,干酵母,糖,酸奶,食用油,大蒜,香菜叶,芝麻,酥油或黄油
  staple-印度焖饭 | 印度焖饭 | ★★★★★ | 鸡肉,酸奶,生姜,大蒜,红辣椒粉,姜黄粉,印度综合香料粉,柠檬汁,藏红花,牛奶,洋葱,巴斯马蒂香米,月桂叶,小豆蔻,丁香,肉桂,八角,酥油,薄荷叶,香菜叶,青辣椒
  staple-可乐炒饭 | 可乐炒饭 | ★★★ | 鸡蛋,可乐,生抽,老抽,豆瓣酱,蚝油,米饭,火腿肠,葱花
  staple-咸肉菜饭 | 咸肉菜饭 | ★★★★ | 冬笋,咸肉,青菜,米
  staple-基础牛奶面包 | 基础牛奶面包 | ★★★★★ | 酵母,温水,面粉,植物油,蛋液
  staple-微波炉腊肠煲仔饭 | 微波炉腊肠煲仔饭 | ★★ | 米,腊肠,青菜,红萝卜,鸡蛋,葱花
  staple-意式肉酱面 | 意式肉酱面 | ★ | 意面,洋葱,肉沫,意大利面酱
  staple-手工水饺 | 手工水饺 | ★★★★★ | 面粉,猪肉,韭菜,葱,姜,鸡蛋
  staple-扬州炒饭 | 扬州炒饭 | ★★★★ | 胡萝卜,午餐肉,葱,鸡蛋,青豆,玉米粒,虾,米饭
  staple-披萨饼皮 | 披萨饼皮 | ★★★★ | 面粉,酵母粉,橄榄油,芝士碎,沙拉酱
  staple-日式咖喱饭 | 日式咖喱饭 | ★★★★ | 胡萝卜,洋葱,土豆,肉,蒜,咖喱块
  staple-日式肥牛丼饭 | 日式肥牛丼饭 | ★★★★ | 洋葱,葱,白芝麻,肥牛,味淋,酱油,耗油,老抽
  staple-汤面 | 汤面 | ★★ | 菜类材料,生肉,香菇,面食,青菜
  staple-河南蒸面条 | 河南蒸面条 | ★★★★ | 挂面,五花肉,蒜薹,葱,姜,蒜
  staple-火腿饭团 | 火腿饭团 | ★★★★ | 米饭,玉米粒,青豆,火腿,海苔碎,沙拉酱
  staple-炒凉粉 | 炒凉粉 | ★★★ | 凉粉,蒜,豆瓣酱,生抽,老抽,辣椒面,十三香,矿泉水,葱花
  staple-炒年糕 | 炒年糕 | ★★★ | 年糕,小葱,青菜,鸡蛋
  staple-炒意大利面 | 炒意大利面 | ★★★ | 面条,肥牛,番茄酱
  staple-炒方便面 | 炒方便面 | ★★ | 火腿肠,方便面面饼,鸡蛋
  staple-炒河粉 | 炒河粉 | ★★★★ | 小葱,蒜,鸡蛋,绿豆芽,黄瓜,面筋,肉,淀粉,河粉,老抽,生抽
  staple-炒馍 | 炒馍 | ★★★ | 馒头,鸡蛋,葱花
  staple-炸酱面 | 炸酱面 | ★★★ | 面条,肉,葱,豆瓣酱,甜面酱,菜码
  staple-烙饼 | 烙饼 | ★★★★ | 面粉,油酥
  staple-热干面 | 热干面 | ★★★ | 碱水面,芝麻酱,酱油,肉汤汁,蒜水,萝卜干,肉末,酸豆角,葱花
  staple-照烧鸡腿饭 | 照烧鸡腿饭 | ★★★★ | 鸡腿,黑胡椒,姜,料酒,生抽,蜂蜜,老抽,大蒜,蔬菜
  staple-煮泡面加蛋 | 煮泡面加蛋 | ★ | 面饼,鸡蛋
  staple-煮锅蒸米饭 | 煮锅蒸米饭 | ★★ | 大米
  staple-猪油拌饭 | 猪油拌饭 | ★ | 米饭,酱油,蚝油,葱花,猪油渣
  staple-电饭煲三文鱼炊饭 | 电饭煲三文鱼炊饭 | ★★ | 三文鱼,金菇,冬菇,米,牛油
  staple-电饭煲蒸米饭 | 电饭煲蒸米饭 | ★ | 米
  staple-空气炸锅照烧鸡饭 | 空气炸锅照烧鸡饭 | ★★★★ | 鸡肉,鸡蛋,丽滋饼干,米饭
  staple-红芸豆拌饭 | 红芸豆拌饭 | ★★★ | 红芸豆,洋葱,番茄,生姜,大蒜,青辣椒,香菜叶,月桂叶,大米
  staple-老友猪肉粉 | 老友猪肉粉 | ★★★ | 猪肉,酸笋,大蒜,剁椒,豆豉,米粉
  staple-老干妈拌面 | 老干妈拌面 | ★ | 面,老干妈,酱油
  staple-肉蛋盖饭 | 肉蛋盖饭 | ★★★ | 米饭,肉馅,鸡蛋,老抽,生抽,醋,红葱油
  staple-芝麻烧饼 | 芝麻烧饼 | ★★★ | 面粉,酵母粉,白糖,温水,食用油,十三香,白芝麻
  staple-茄子肉煎饼 | 茄子肉煎饼 | ★★★ | 茄子,腊肉,米粉,面粉,鸡蛋
  staple-葱油拌面 | 葱油拌面 | ★★ | 小葱,食用油,生抽,老抽,白糖,面条
  staple-蒸卤面 | 蒸卤面 | ★★★★ | 猪肉,芹菜,大蒜,葱,姜,干红椒,料酒,生抽,老抽,青椒,五香粉,面条
  staple-蛋包饭 | 蛋包饭 | ★★★ | 洋葱,胡萝卜,火腿肠,鸡胸肉,玉米粒,青豆,米饭,番茄酱,鸡蛋,牛奶
  staple-蛋炒饭 | 蛋炒饭 | ★★★ | 米饭,火腿肠,胡萝卜,黄瓜,熟肉,鸡蛋,香葱
  staple-螺蛳粉 | 螺蛳粉 | ★ | 米粉,汤料包,木耳,花生,螺蛳,酸笋,豆皮
  staple-西红柿鸡蛋挂面 | 西红柿鸡蛋挂面 | ★★ | 小葱,西红柿,青椒,鸡蛋,挂面
  staple-豆角焖面 | 豆角焖面 | ★★★ | 豆角,葱,姜,蒜,五花肉,面条,生抽,老抽,蚝油,十三香,鸡精,味精
  staple-酱拌荞麦面 | 酱拌荞麦面 | ★★ | 荞麦面,黄瓜,萝卜,老干妈
  staple-酸辣蕨根粉 | 酸辣蕨根粉 | ★★ | 蕨根粉,酱油,醋,油泼辣子,葱,蒜,小米辣
  staple-醪糟小汤圆 | 醪糟小汤圆 | ★★ | 小汤圆,醪糟,枸杞
  staple-陕西油泼面 | 陕西油泼面 | ★★ | 扯面,葱,蒜,青菜,豆芽,生抽,香醋,干辣椒面,芝麻,食用油,花椒,八角,桂皮,香叶
  staple-韩式拌饭 | 韩式拌饭 | ★★★ | 蔬菜,牛肉卷,鸡蛋,米饭,韩式辣酱,生抽,雪碧,芝麻,芝麻油
  staple-韭菜盒子 | 韭菜盒子 | ★★★ | 面粉,韭菜,鸡蛋,虾仁
  staple-鲜肉烧卖 | 鲜肉烧卖 | ★★★★ | 复配食品增稠剂,纯瘦肉糜,猪油,生姜,葱,酱油,料酒,白胡椒粉,浓汤宝,高汤,冬笋,皮冻,香菇,芝麻油,烧卖皮,虾仁
  staple-鲣鱼海苔玉米饭 | 鲣鱼海苔玉米饭 | ★★ | 米饭,玉米粒,鲣鱼,海苔
  staple-鹰嘴豆炸饼 | 鹰嘴豆炸饼 | ★★★★ | 鹰嘴豆,红茶包,洋葱,生姜,大蒜,番茄,青辣椒,中筋面粉,酸奶
  staple-麻油拌面 | 麻油拌面 | ★ | 快熟面,麻油,老抽,生抽
  staple-麻辣减脂荞麦面 | 麻辣减脂荞麦面 | ★★ | 娃娃菜,生菜,荞麦面,火锅底料,花生酱,牛奶

=== breakfast (25) ===
  breakfast-吐司果酱 | 吐司果酱 | ★ | 吐司,果酱
  breakfast-太阳蛋 | 太阳蛋 | ★★ | 鸡蛋
  breakfast-完美水煮蛋 | 完美水煮蛋 | ★★★★★ | 鸡蛋
  breakfast-微波炉荷包蛋 | 微波炉荷包蛋 | ★ | 鸡蛋,饮用水,芝麻油
  breakfast-微波炉蒸蛋 | 微波炉蒸蛋 | ★ | 鸡蛋,温水,高汤,生抽,香油,葱花
  breakfast-微波炉蛋糕 | 微波炉蛋糕 | ★ | 黄油,巧克力或香蕉,鸡蛋,泡打粉,面粉
  breakfast-意式香肠北非蛋 | 意式香肠北非蛋 | ★★★ | 意式猪肉香肠,洋葱,甜椒,百味来拿坡里意面酱,鸡蛋,帕马森干酪,欧芹,干辣椒碎,硬壳面包
  breakfast-手抓饼 | 手抓饼 | ★★ | 面粉,生菜,火腿,芝士片,鸡蛋
  breakfast-桂圆红枣粥 | 桂圆红枣粥 | ★★ | 桂圆肉,红枣,糯米
  breakfast-水煮玉米 | 水煮玉米 | ★★ | 玉米,玉米皮
  breakfast-温泉蛋 | 温泉蛋 | ★★★ | 鸡蛋
  breakfast-溏心蛋 | 溏心蛋 | ★★★ | 鸡蛋
  breakfast-煎饺 | 煎饺 | ★★ | 饺子,黑芝麻,葱花
  breakfast-燕麦鸡蛋饼 | 燕麦鸡蛋饼 | ★★ | 牛奶,干燕麦,鸡蛋,黄油,蔬菜
  breakfast-牛奶燕麦 | 牛奶燕麦 | ★ | 牛奶,燕麦,水,鸡蛋
  breakfast-空气炸锅面包片 | 空气炸锅面包片 | ★ | 面包片
  breakfast-美式炒蛋 | 美式炒蛋 | ★★ | 鸡蛋,黄油,牛奶
  breakfast-苏格兰蛋 | 苏格兰蛋 | ★★★ | 鸡蛋,芝士片,培根片,手抓饼
  breakfast-茶叶蛋 | 茶叶蛋 | ★★★ | 鸡蛋,八角,香叶,桂皮,茴香,冰糖,红茶,生抽,老抽
  breakfast-蒸水蛋 | 蒸水蛋 | ★★ | 鸡蛋,水
  breakfast-蒸花卷 | 蒸花卷 | ★★ | 花卷
  breakfast-蛋煎糍粑 | 蛋煎糍粑 | ★★ | 糍粑,鸡蛋
  breakfast-金枪鱼酱三明治 | 金枪鱼酱三明治 | ★ | 金枪鱼,蛋黄酱,俄式酸黄瓜汁,吐司
  breakfast-韩国麻药鸡蛋 | 韩国麻药鸡蛋 | ★ | 鸡蛋,酱油,味淋,辣椒圈,芝麻油,葱花
  breakfast-鸡蛋三明治 | 鸡蛋三明治 | ★★ | 吐司,鸡蛋,蛋黄酱,黄油,培根

=== dessert (19) ===
  dessert-反沙芋头 | 反沙芋头 | ★★★ | 芋头,葱花,糖
  dessert-咖啡椰奶冻 | 咖啡椰奶冻 | ★★★★ | 淡奶油,椰汁,espresso,椰子水,吉利丁
  dessert-奥利奥冰淇淋 | 奥利奥冰淇淋 | ★★★ | 奥利奥,奶油,糖
  dessert-戚风蛋糕 | 戚风蛋糕 | ★★★★★ | 鸡蛋,低筋面粉,牛奶,白糖,食用油,柠檬汁,白醋
  dessert-提拉米苏 | 提拉米苏 | ★★★★ | 蛋黄,蛋清,白砂糖,马斯卡彭芝士,朗姆酒,手指饼干,咖啡液,可可粉
  dessert-无厨师机蜂蜜面包 | 无厨师机蜂蜜面包 | ★★★★★ | 面粉,牛奶,酵母,鸡蛋,黄油,花生油,蜂蜜,芝麻
  dessert-炸鲜奶 | 炸鲜奶 | ★★★ | 牛奶,玉米淀粉,白糖,食用油,面包糠,鸡蛋
  dessert-烤箱版巴斯克芝士蛋糕 | 烤箱版巴斯克芝士蛋糕 | ★★ | 奶油奶酪,白砂糖,全蛋,蛋黄,淡奶油,低筋面粉
  dessert-烤蛋挞 | 烤蛋挞 | ★★★★ | 淡奶油,白砂糖,牛奶,蛋黄,蛋挞皮
  dessert-玛格丽特饼干 | 玛格丽特饼干 | ★★★ | 黄油,鸡蛋黄,低筋面粉,玉米淀粉
  dessert-红柚蛋糕 | 红柚蛋糕 | ★★★ | 鸡蛋,红柚果肉,面粉
  dessert-胡萝卜甜糕 | 胡萝卜甜糕 | ★★★ | 胡萝卜,全脂牛奶,酥油,糖,小豆蔻粉,腰果,杏仁片,葡萄干
  dessert-芋泥雪媚娘 | 芋泥雪媚娘 | ★★★★★ | 芋头,牛奶,淡奶油,紫薯粉,糯米粉,玉米淀粉,黄油,淡奶油
  dessert-英式司康 | 英式司康 | ★★★ | 鸡蛋,淡奶油,奶油奶酪,低筋面粉,泡打粉,黄油
  dessert-草莓冰淇淋 | 草莓冰淇淋 | ★★ | 草莓,糖,香草,甜炼乳,浓奶油
  dessert-酸奶意式奶冻 | 酸奶意式奶冻 | ★★★★ | 吉利丁片,淡奶油,原味酸奶
  dessert-雪花酥 | 雪花酥 | ★★★ | 饼干,无盐黄油,棉花糖,奶粉,混合坚果
  dessert-魔芋蛋糕 | 魔芋蛋糕 | ★★★★ | 鸡蛋,可可粉,魔芋粉,塔塔粉,赤藓糖醇
  dessert-龟苓膏 | 龟苓膏 | ★★ | 龟苓膏粉,白砂糖

=== drink (23) ===
  drink-B52轰炸机 | B52轰炸机 | ★★★ | 甘露咖啡酒,爱尔兰百利甜酒,蓝天原味伏特加
  drink-Mojito莫吉托 | Mojito莫吉托 | ★★★ | 青柠,薄荷叶,糖浆,金色朗姆酒,冰块,苏打水
  drink-冬瓜茶 | 冬瓜茶 | ★★ | 冬瓜,冰糖
  drink-冰粉 | 冰粉 | ★★ | 冰粉籽,薄荷汁,薄荷粉,柠檬汁,山楂汁,桑椹汁,冰块
  drink-印度奶茶 | 印度奶茶 | ★★ | 生姜,小豆蔻,肉桂棒,丁香,黑胡椒粒,红茶,全脂牛奶
  drink-可乐桶 | 可乐桶 | ★★ | 柠檬,冰块,可口可乐,威士忌
  drink-奇异果菠菜特调 | 奇异果菠菜特调 | ★ | 猕猴桃,苹果,菠菜
  drink-奶茶 | 奶茶 | ★★ | 红茶,奶粉,砂糖
  drink-杨枝甘露 | 杨枝甘露 | ★★ | 奇亚籽,牛奶,芒果,葡萄柚,冰块,椰奶
  drink-柠檬水 | 柠檬水 | ★ | 柠檬,果蜜,冰
  drink-泰国手标红茶 | 泰国手标红茶 | ★★★ | 茶粉,炼乳,白糖,牛奶
  drink-海边落日 | 海边落日 | ★★★ | 柠檬,红石榴糖浆,橙汁,苏打水,白朗姆酒,蓝橙力娇酒
  drink-牛油果拉西 | 牛油果拉西 | ★ | 牛油果,酸奶,蜂蜜,牛奶,小豆蔻粉,薄荷叶,坚果
  drink-百香果橙子特调 | 百香果橙子特调 | ★★★ | 百香果,茉莉绿茶,橙子
  drink-砂糖椰子冰沙 | 砂糖椰子冰沙 | ★ | 椰汁,咖啡调糖,坚果碎
  drink-耙耙柑茶 | 耙耙柑茶 | ★★ | 茉莉绿茶茶叶,耙耙柑果肉,蔗糖糖浆
  drink-菠萝咖啡特调 | 菠萝咖啡特调 | ★★★ | 冰块,咖啡液,菠萝汁,苏打水,奶油,朗姆酒,牛奶,海盐
  drink-酒酿醪糟 | 酒酿醪糟 | ★★★★ | 糯米,安琪甜酒曲,桂花,小米,燕麦,黄米,血糯米
  drink-酸梅汤 | 酸梅汤 | ★★★★ | 桂花,冰糖
  drink-酸梅汤（半成品加工） | 酸梅汤（半成品加工） | ★ | 酸梅晶固体饮料,方糖,北京二锅头酒
  drink-金汤力 | 金汤力 | ★★ | 金酒,柠檬,汤力水
  drink-金菲士 | 金菲士 | ★★ | 柠檬,金酒,蔗糖糖浆,苏打气泡水
  drink-长岛冰茶 | 长岛冰茶 | ★★ | 柠檬,金酒,龙舌兰酒,伏特加,白朗姆酒,橙味甜酒,枫糖浆,可乐,冰块
